"Term","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0071888~macrophage apoptotic process",468.922648983195,154.862745098039,5.47908815785329e-05,0.00899263216160772,"1514, 80301"
"GO:1904582~positive regulation of intracellular mRNA localization",468.922648983195,154.862745098039,5.47908815785329e-05,0.00899263216160772,"170506, 677"
"GO:0019511~peptidyl-proline hydroxylation",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"55239"
"GO:0034230~enkephalin processing",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"1514"
"GO:0021628~olfactory nerve formation",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"5361"
"GO:0031086~nuclear-transcribed mRNA catabolic process, deadenylation-independent decay",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"677"
"GO:0008627~intrinsic apoptotic signaling pathway in response to osmotic stress",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"836"
"GO:0071887~leukocyte apoptotic process",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"836"
"GO:0006423~cysteinyl-tRNA aminoacylation",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"833"
"GO:2000642~negative regulation of early endosome to late endosome transport",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"8724"
"GO:0032014~positive regulation of ARF protein signal transduction",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"9448"
"GO:0043373~CD4-positive, alpha-beta T cell lineage commitment",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"1514"
"GO:0097403~cellular response to raffinose",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"677"
"GO:0042745~circadian sleep/wake cycle",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"26258"
"GO:0045136~development of secondary sexual characteristics",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"2683"
"GO:1902269~positive regulation of polyamine transmembrane transport",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"51582"
"GO:0140744~negative regulation of lncRNA transcription",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"80335"
"GO:0070571~negative regulation of neuron projection regeneration",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"9448"
"GO:2000638~regulation of SREBP signaling pathway",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"10959"
"GO:0060386~synapse assembly involved in innervation",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"200933"
"GO:0006097~glyoxylate cycle",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"3417"
"GO:1902617~response to fluoride",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"9474"
"GO:0048840~otolith development",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"9474"
"GO:0003342~proepicardium development",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"677"
"GO:0005989~lactose biosynthetic process",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"2683"
"GO:1904973~positive regulation of viral translation",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"9474"
"GO:0071071~regulation of phospholipid biosynthetic process",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"3417"
"GO:0070676~intralumenal vesicle formation",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"8724"
"GO:0071027~nuclear RNA surveillance",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"80335"
"GO:1902172~regulation of keratinocyte apoptotic process",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"677"
"GO:0110064~lncRNA catabolic process",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"80335"
"GO:0050942~positive regulation of pigment cell differentiation",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"26258"
"GO:0019883~antigen processing and presentation of endogenous antigen",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"9474"
"GO:0030551~cyclic nucleotide binding",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"1267"
"GO:0004586~ornithine decarboxylase activity",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"51582"
"GO:0016005~phospholipase A2 activator activity",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"836"
"GO:0031752~D5 dopamine receptor binding",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"10672"
"GO:0031543~peptidyl-proline dioxygenase activity",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"55239"
"GO:0019948~SUMO activating enzyme activity",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"10055"
"GO:0004450~isocitrate dehydrogenase (NADP+) activity",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"3417"
"GO:0004817~cysteine-tRNA ligase activity",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"833"
"GO:0042978~ornithine decarboxylase activator activity",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"51582"
"R-HSA-8951911~RUNX3 regulates RUNX1-mediated transcription",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"865"
"R-HSA-211736~Stimulation of the cell death response by PAK-2p34",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"836"
"R-HSA-389542~NADPH regeneration",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"3417"
"KW-0329~Glyoxylate bypass",232.296248936465,116.147058823529,0.00859145966830743,0.122318856260183,"3417"
"126.Apoptosis-Bcl-2",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"836"
"GO:0140650~radial glia-guided pyramidal neuron migration",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"81565"
"GO:1901534~positive regulation of hematopoietic progenitor cell differentiation",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"170506"
"GO:0039689~negative stranded viral RNA replication",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"9474"
"GO:0051303~establishment of chromosome localization",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"81565"
"GO:0033157~regulation of intracellular protein transport",117.671056483545,77.4313725490196,0.000271658873489958,0.0242438565910194,"3936, 81565"
"GO:0035794~positive regulation of mitochondrial membrane permeability",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"665"
"GO:1903843~cellular response to arsenite ion",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"170506"
"GO:0071472~cellular response to salt stress",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"677"
"GO:0071500~cellular response to nitrosative stress",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"9474"
"GO:0061034~olfactory bulb mitral cell layer development",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"4967"
"GO:0061713~anterior neural tube closure",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"836"
"GO:0045200~establishment of neuroblast polarity",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"10890"
"GO:0033484~intracellular nitric oxide homeostasis",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"26258"
"GO:0034349~glial cell apoptotic process",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"836"
"GO:0033387~putrescine biosynthetic process from arginine, via ornithine",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"51582"
"GO:1903361~protein localization to basolateral plasma membrane",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"10890"
"GO:0097051~establishment of protein localization to endoplasmic reticulum membrane",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"10890"
"GO:0048002~antigen processing and presentation of peptide antigen",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"1514"
"GO:0006517~protein deglycosylation",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"4125"
"GO:0060309~elastin catabolic process",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"1514"
"GO:0048070~regulation of developmental pigmentation",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"65082"
"GO:0060717~chorion development",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"10959"
"GO:1904093~negative regulation of autophagic cell death",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"9474"
"GO:0019776~Atg8-family ligase activity",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"9474"
"GO:0004307~ethanolaminephosphotransferase activity",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"85465"
"GO:0004050~apyrase activity",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"953"
"GO:0032767~copper-dependent protein binding",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"475"
"GO:0004839~ubiquitin activating enzyme activity",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"10055"
"GO:0004723~calcium-dependent protein serine/threonine phosphatase activity",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"5534"
"GO:0004461~lactose synthase activity",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"2683"
"GO:0035250~UDP-galactosyltransferase activity",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"2683"
"GO:0004591~oxoglutarate dehydrogenase (succinyl-transferring) activity",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"4967"
"R-HSA-9818025~NFE2L2 regulating TCA cycle genes",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"3417"
"R-HSA-71737~Pyrophosphate hydrolysis",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"5464"
"R-HSA-5653890~Lactose synthesis",116.335626551727,77.4313725490196,0.0128597940616718,0.130415482533105,"2683"
"MODULE_39",102.336678393459,69.6882352941176,9.04006969149981e-06,0.00286851455833168,"1175, 1176, 160"
"REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION",94.2788119214628,66.3697478991597,0.000379257838228896,0.0297550696267605,"1175, 160"
"GOCC_PTW_PP1_PHOSPHATASE_COMPLEX",94.2788119214628,66.3697478991597,0.000379257838228896,0.0297550696267605,"5514, 80335"
"MODULE_264",89.5668553247881,63.3529411764706,1.23914194109453e-05,0.00340263611094016,"1175, 1176, 160"
"75.Stats_activators_of_Apoptosis",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"3716"
"GO:0035459~vesicle cargo loading",79.500455007585,58.0735294117647,1.64704931559312e-05,0.00435522540321373,"10959, 375056, 8301"
"GO:1905069~allantois development",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"10959"
"GO:0098884~postsynaptic neurotransmitter receptor internalization",78.8792344630427,58.0735294117647,0.000504262090294341,0.0352958744476123,"1175, 160"
"GO:0022028~tangential migration from the subventricular zone to the olfactory bulb",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"4967"
"GO:1901991~negative regulation of mitotic cell cycle phase transition",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"677"
"GO:0060046~regulation of acrosome reaction",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"2683"
"GO:0090669~telomerase RNA stabilization",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"170506"
"GO:0016480~negative regulation of transcription by RNA polymerase III",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"55209"
"GO:0021800~cerebral cortex tangential migration",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"200933"
"GO:0014839~myoblast migration involved in skeletal muscle regeneration",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"79647"
"GO:1900126~negative regulation of hyaluronan biosynthetic process",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"160"
"GO:0000054~ribosomal subunit export from nucleus",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"7514"
"GO:0014908~myotube differentiation involved in skeletal muscle regeneration",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"607"
"GO:0016072~rRNA metabolic process",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"84365"
"GO:0051891~positive regulation of cardioblast differentiation",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"170506"
"GO:0031440~regulation of mRNA 3'-end processing",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"677"
"GO:0032785~negative regulation of DNA-templated transcription, elongation",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"80335"
"GO:0019064~fusion of virus membrane with host plasma membrane",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"1514"
"GO:0072347~response to anesthetic",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"836"
"GO:0072734~cellular response to staurosporine",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"836"
"GO:0002718~regulation of cytokine production involved in immune response",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"9474"
"GO:1902723~negative regulation of skeletal muscle satellite cell proliferation",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"79647"
"GO:0043371~negative regulation of CD4-positive, alpha-beta T cell differentiation",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"865"
"GO:0098930~axonal transport",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"9474"
"GO:0009620~response to fungus",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"9474"
"GO:1990809~endoplasmic reticulum tubular network membrane organization",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"64225"
"GO:0006617~SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"6734"
"GO:0031442~positive regulation of mRNA 3'-end processing",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"170506"
"GO:0097485~neuron projection guidance",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"5361"
"GO:0060666~dichotomous subdivision of terminal units involved in salivary gland branching",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"5361"
"GO:0061684~chaperone-mediated autophagy",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"9474"
"GO:0000479~endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"9790"
"GO:0016531~copper chaperone activity",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"475"
"GO:0005047~signal recognition particle binding",78.8792344630427,58.0735294117647,0.000504262090294341,0.0352958744476123,"6734, 79139"
"GO:0005119~smoothened binding",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"10959"
"GO:0044547~DNA topoisomerase binding",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"4691"
"GO:0003831~beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"2683"
"GO:1990003~IDP phosphatase activity",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"953"
"GO:0036384~CDP phosphatase activity",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"953"
"GO:0004534~5'-3' RNA exonuclease activity",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"51692"
"R-HSA-182218~Nef Mediated CD8 Down-regulation",78.8792344630427,58.0735294117647,0.000504262090294341,0.0352958744476123,"1175, 160"
"R-HSA-8939242~RUNX1 regulates transcription of genes involved in differentiation of keratinocytes",78.8792344630427,58.0735294117647,0.000504262090294341,0.0352958744476123,"1514, 865"
"R-HSA-6803544~Ion influx/efflux at host-pathogen interface",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"475"
"R-HSA-8853383~Lysosomal oligosaccharide catabolism",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"4125"
"R-HSA-9853506~OGDH complex synthesizes succinyl-CoA from 2-OG",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"4967"
"R-HSA-8941333~RUNX2 regulates genes involved in differentiation of myeloid cells",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"865"
"R-HSA-9678110~Attachment and Entry",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"1514"
"WP3302:eIF5A regulation in response to inhibition of the nuclear export system",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"7514"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES",78.8792344630427,58.0735294117647,0.000504262090294341,0.0352958744476123,"1514, 865"
"GOBP_ELASTIN_CATABOLIC_PROCESS",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"1514"
"GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_SIGNAL_SEQUENCE_RECOGNITION",77.8886598599922,58.0735294117647,0.017109967170007,0.153311208639174,"6734"
"GOMF_SIGNAL_RECOGNITION_PARTICLE_BINDING",78.8792344630427,58.0735294117647,0.000504262090294341,0.0352958744476123,"6734, 79139"
"GO:0021799~cerebral cortex radially oriented cell migration",67.4845714503071,51.6209150326797,0.000646523315120479,0.0403131284567918,"200933, 81565"
"REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION",67.4845714503071,51.6209150326797,0.000646523315120479,0.0403131284567918,"1175, 160"
"GOBP_MYOTUBE_DIFFERENTIATION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION",67.4845714503071,51.6209150326797,0.000646523315120479,0.0403131284567918,"5738, 607"
"GOBP_REGULATION_OF_MRNA_3_END_PROCESSING",67.4845714503071,51.6209150326797,0.000646523315120479,0.0403131284567918,"170506, 677"
"MODULE_395",65.197710412177,49.7773109243698,2.70819302026785e-05,0.00552432687662924,"1175, 1176, 160"
"MODULE_509",65.197710412177,49.7773109243698,2.70819302026785e-05,0.00552432687662924,"1175, 1176, 160"
"38.Cell_cycle_arrest_and_apoptosis_ceramide",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"836"
"GO:0006104~succinyl-CoA metabolic process",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"4967"
"GO:1902725~negative regulation of satellite cell differentiation",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"79647"
"GO:1905037~autophagosome organization",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"5287"
"GO:0014046~dopamine secretion",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"3840"
"GO:0014905~myoblast fusion involved in skeletal muscle regeneration",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"5738"
"GO:0006449~regulation of translational termination",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"55239"
"GO:0032400~melanosome localization",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"65082"
"GO:1905949~negative regulation of calcium ion import across plasma membrane",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"5534"
"GO:0021695~cerebellar cortex development",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"4967"
"GO:0010387~COP9 signalosome assembly",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"64708"
"GO:2000301~negative regulation of synaptic vesicle exocytosis",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"5908"
"GO:0022615~protein to membrane docking",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"8724"
"GO:0160221~Rho-activating G protein-coupled receptor signaling pathway",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"10672"
"GO:2000402~negative regulation of lymphocyte migration",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"375056"
"GO:0043378~positive regulation of CD8-positive, alpha-beta T cell differentiation",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"865"
"GO:0033299~secretion of lysosomal enzymes",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"26258"
"GO:0018126~protein hydroxylation",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"55239"
"GO:0001554~luteolysis",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"836"
"GO:0016183~synaptic vesicle coating",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"1176"
"GO:0051668~localization within membrane",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"10890"
"GO:0070345~negative regulation of fat cell proliferation",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"7027"
"GO:0044388~small protein activating enzyme binding",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"10055"
"GO:0008597~calcium-dependent protein serine/threonine phosphatase regulator activity",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"5534"
"GO:0003945~N-acetyllactosamine synthase activity",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"2683"
"GO:0017110~nucleoside diphosphate phosphatase activity",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"953"
"GO:0004579~dolichyl-diphosphooligosaccharide-protein glycotransferase activity",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"6185"
"GO:0140640~catalytic activity, acting on a nucleic acid",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"170506"
"GO:0004427~inorganic diphosphate phosphatase activity",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"5464"
"R-HSA-167590~Nef Mediated CD4 Down-regulation",59.0741300055858,46.4588235294118,0.000805894126477723,0.0462143061525117,"1175, 160"
"R-HSA-8941284~RUNX2 regulates chondrocyte maturation",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"865"
"R-HSA-8935964~RUNX1 regulates expression of components of tight junctions",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"865"
"R-HSA-3065676~SUMO is conjugated to E1 (UBA2:SAE1)",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"10055"
"R-HSA-111448~Activation of NOXA and translocation to mitochondria",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"7027"
"WP2868:TCA cycle nutrient use and invasiveness of ovarian cancer",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"3716"
"CALVET_IRINOTECAN_SENSITIVE_VS_REVERTED_UP",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"7431"
"DER_IFN_ALPHA_RESPONSE_DN",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"23185"
"IBRAHIM_NRF3_UP",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"6185"
"IM_SREBF1A_TARGETS",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"475"
"KEGG_MEDICUS_REFERENCE_FE3_FERRITIN_TRANSPORT",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"9474"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_LRRK2_TO_INTRINSIC_APOPTOTIC_PATHWAY",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"836"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_EXTRINSIC_APOPTOTIC_PATHWAY",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"836"
"REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"7027"
"REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"865"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"865"
"REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"865"
"REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"10055"
"WP_TCA_CYCLE_NUTRIENT_USE_AND_INVASIVENESS_OF_OVARIAN_CANCER",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"3716"
"MIR412_5P",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"7514"
"GOBP_COP9_SIGNALOSOME_ASSEMBLY",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"64708"
"GOBP_LATE_ENDOSOME_TO_GOLGI_TRANSPORT",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"8724"
"GOBP_MEMBRANE_FUSION_INVOLVED_IN_VIRAL_ENTRY_INTO_HOST_CELL",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"1514"
"GOBP_MYOBLAST_FUSION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"5738"
"GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"5534"
"GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_PROLIFERATION",58.3849865415717,46.4588235294118,0.0213420553514845,0.166433541718988,"7027"
