"Term","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE",115.403246955766,94.0238095238095,0.0105899184744711,0.117054804495454,"7057"
"GOBP_RESPONSE_TO_BLUE_LIGHT",115.403246955766,94.0238095238095,0.0105899184744711,0.117054804495454,"1408"
"GOCC_FIBRILLAR_COLLAGEN_TRIMER",118.855887681457,94.0238095238095,0.000199231822485261,0.0311256031444079,"1278, 1281"
"GOMF_BH3_DOMAIN_BINDING",115.403246955766,94.0238095238095,0.0105899184744711,0.117054804495454,"598"
"GOMF_FIBRINOGEN_BINDING",115.403246955766,94.0238095238095,0.0105899184744711,0.117054804495454,"7057"
"GOMF_HISTONE_H2A_UBIQUITIN_LIGASE_ACTIVITY",115.403246955766,94.0238095238095,0.0105899184744711,0.117054804495454,"10336"
"HP_ABNORMAL_CIRCLE_OF_WILLIS_MORPHOLOGY",115.403246955766,94.0238095238095,0.0105899184744711,0.117054804495454,"1281"
"HP_CEREBRAL_BERRY_ANEURYSM",115.403246955766,94.0238095238095,0.0105899184744711,0.117054804495454,"1281"
"HP_CRUMPLED_LONG_BONES",115.403246955766,94.0238095238095,0.0105899184744711,0.117054804495454,"1278"
"HP_EVERSION_OF_LATERAL_THIRD_OF_LOWER_EYELIDS",115.403246955766,94.0238095238095,0.0105899184744711,0.117054804495454,"8085"
"HP_HEMOTHORAX",115.403246955766,94.0238095238095,0.0105899184744711,0.117054804495454,"1281"
"HP_MOLLUSCOID_PSEUDOTUMORS",115.403246955766,94.0238095238095,0.0105899184744711,0.117054804495454,"1281"
"GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION",107.987248442484,86.7912087912088,0.000235193684226668,0.0343344222629258,"1281, 7057"
"GO:1900118~negative regulation of execution phase of apoptosis",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"598"
"GO:1903588~negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"7057"
"GO:0090027~negative regulation of monocyte chemotaxis",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"1843"
"GO:0070262~peptidyl-serine dephosphorylation",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"1843"
"GO:0036295~cellular response to increased oxygen levels",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"9550"
"GO:0070051~fibrinogen binding",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"7057"
"R-HSA-9846298~Defective binding of VWF variant to GPIb:IX:V",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"1278"
"R-HSA-426496~Post-transcriptional silencing by small RNAs",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"27327"
"R-HSA-9845620~Enhanced binding of GP1BA variant to VWF multimer:collagen ",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"1278"
"COLLER_MYC_TARGETS_DN",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"1281"
"BIOCARTA_TSP1_PATHWAY",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"7057"
"REACTOME_ENHANCED_BINDING_OF_GP1BA_VARIANT_TO_VWF_MULTIMER_COLLAGEN",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"1278"
"REACTOME_POST_TRANSCRIPTIONAL_SILENCING_BY_SMALL_RNAS",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"27327"
"MIR6777_5P",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"79180"
"GOBP_CENTRAL_NERVOUS_SYSTEM_MATURATION",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"372"
"GOBP_LIMB_JOINT_MORPHOGENESIS",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"1281"
"GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"7057"
"GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_TRANSPORT",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"7057"
"GOBP_NEGATIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"1843"
"GOBP_NEGATIVE_REGULATION_OF_P38MAPK_CASCADE",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"1843"
"GOBP_NEURAL_FOLD_FORMATION",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"7798"
"GOBP_RANDOM_INACTIVATION_OF_X_CHROMOSOME",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"10336"
"GOBP_REGULATION_OF_GLUCOCORTICOID_RECEPTOR_SIGNALING_PATHWAY",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"1408"
"GOBP_REGULATION_OF_PHOSPHATE_TRANSPORT",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"1408"
"HP_GINGIVAL_RECESSION",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"1281"
"HP_OTOSCLEROSIS",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"1278"
"HP_SEVERE_HEARING_IMPAIRMENT",99.0295274419531,80.5918367346939,0.000274087212876287,0.0370030541066555,"1278, 8085"
"HP_UTERINE_PROLAPSE",96.1606937204212,80.5918367346939,0.0123442805421238,0.122152020765135,"1281"
"WP2911:miRNA targets in ECM and membrane receptors",96.7400296940836,76.9285714285714,7.67790026960054e-06,0.00406984765104173,"1278, 1281, 7057"
"WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS",96.7400296940836,76.9285714285714,7.67790026960054e-06,0.00406984765104173,"1278, 1281, 7057"
"GO:1902230~negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage",91.6790084899871,75.2190476190476,0.000315902498400288,0.0386424030238199,"55031, 598"
"GO:0045047~protein targeting to ER",84.9948148308603,70.5178571428571,0.000360629654958444,0.0415410478827366,"60559, 9709"
"GO:0042754~negative regulation of circadian rhythm",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"1408"
"GO:0010757~negative regulation of plasminogen activation",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"7057"
"GO:1903753~negative regulation of p38MAPK cascade",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"1843"
"GO:0090266~regulation of mitotic cell cycle spindle assembly checkpoint",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"1843"
"GO:0140945~histone H3K4 monomethyltransferase activity",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"8085"
"R-HSA-9823587~Defects of platelet adhesion to exposed collagen",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"1278"
"R-HSA-8948700~Competing endogenous RNAs (ceRNAs) regulate PTEN translation",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"27327"
"CAFFAREL_RESPONSE_TO_THC_24HR_3_UP",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"900"
"INGA_TP53_TARGETS",84.9948148308603,70.5178571428571,0.000360629654958444,0.0415410478827366,"7057, 900"
"KEGG_MEDICUS_VARIANT_AMPLIFIED_REL_TO_TRANSCRIPTION",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"598"
"REACTOME_DEFECTS_OF_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"1278"
"GOBP_NEGATIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"598"
"GOBP_NEGATIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"7057"
"GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_INTO_CELL",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"7057"
"GOCC_FIBRINOGEN_COMPLEX",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"7057"
"GOCC_LEWY_BODY",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"9709"
"GOMF_HISTONE_H3K4_MONOMETHYLTRANSFERASE_ACTIVITY",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"8085"
"HP_BILATERAL_CONDUCTIVE_HEARING_IMPAIRMENT",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"8085"
"HP_FOOT_ACROOSTEOLYSIS",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"1281"
"HP_LATE_FIRST_TRIMESTER_ONSET",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"8085"
"HP_MILD_HEARING_IMPAIRMENT",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"1278"
"HP_MYOPIC_ASTIGMATISM",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"1278"
"HP_PERIPHERAL_ARTERIOVENOUS_FISTULA",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"1281"
"HP_PULMONARY_ARTERY_ANEURYSM",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"1281"
"HP_RECURRENT_INTRAPULMONARY_HEMORRHAGE",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"1281"
"CAO_BLOOD_FLUMIST_AGE_05_14YO_1DY_DN",82.5059085868478,70.5178571428571,0.0140956206060115,0.128497162382534,"10336"
"NAKAMURA_CANCER_MICROENVIRONMENT_UP",79.9869097877184,65.0934065934066,1.28998223319332e-05,0.00604594304557183,"1278, 1281, 54910"
"GO:2000669~negative regulation of dendritic cell apoptotic process",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"598"
"GO:0016070~RNA metabolic process",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"23543"
"GO:2000242~negative regulation of reproductive process",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"598"
"R-HSA-3000170~Syndecan interactions",76.7796957940712,62.6825396825397,1.44946744223516e-05,0.00614643217766863,"1278, 1281, 7057"
"R-HSA-8943723~Regulation of PTEN mRNA translation",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"27327"
"R-HSA-111453~BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"598"
"R-HSA-9759811~Regulation of CDH11 mRNA translation by microRNAs",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"27327"
"R-HSA-9768778~Regulation of NPAS4 mRNA translation",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"27327"
"BOYLAN_MULTIPLE_MYELOMA_PCA1_DN",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"598"
"GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_1_DN",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"1843"
"KIM_RESPONSE_TO_TSA_AND_DECITABINE_DN",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"6134"
"BIOCARTA_DSP_PATHWAY",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"1843"
"REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"598"
"REACTOME_REGULATION_OF_CDH11_MRNA_TRANSLATION_BY_MICRORNAS",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"27327"
"REACTOME_REGULATION_OF_NPAS4_MRNA_TRANSLATION",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"27327"
"REACTOME_REGULATION_OF_PTEN_MRNA_TRANSLATION",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"27327"
"REACTOME_SYNDECAN_INTERACTIONS",76.7796957940712,62.6825396825397,1.44946744223516e-05,0.00614643217766863,"1278, 1281, 7057"
"GOBP_CHOLESTEROL_CATABOLIC_PROCESS",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"9784"
"GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"55031"
"GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"7057"
"GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_CELL_APOPTOTIC_PROCESS",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"598"
"GOBP_PYRIMIDINE_DIMER_REPAIR",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"1408"
"GOBP_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"7057"
"GOBP_RESPONSE_TO_GRAVITY",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"900"
"GOCC_SMOOTH_ENDOPLASMIC_RETICULUM_MEMBRANE",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"10857"
"HP_ANAL_FISTULA",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"8085"
"HP_BILATERAL_CHOANAL_ATRESIA",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"8085"
"HP_BRANCHIAL_ANOMALY",74.3022527538314,62.6825396825397,0.000458780158479781,0.0425566386589838,"6134, 8085"
"HP_UTERINE_RUPTURE",72.4693015429674,62.6825396825397,0.0158439437188856,0.13592516263649,"1281"
"GO:1902236~negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway",69.9784631119979,59.3834586466165,0.000512183854274037,0.0442815264301971,"598, 9709"
"R-HSA-3000480~Scavenging by Class A Receptors",69.9784631119979,59.3834586466165,0.000512183854274037,0.0442815264301971,"1278, 1281"
"FARMER_BREAST_CANCER_CLUSTER_4",69.9784631119979,59.3834586466165,0.000512183854274037,0.0442815264301971,"1278, 1281"
"REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS",69.9784631119979,59.3834586466165,0.000512183854274037,0.0442815264301971,"1278, 1281"
"GO:0006707~cholesterol catabolic process",64.2026642160838,56.4142857142857,0.0175892549253027,0.14213706059972,"9784"
