"Term","Odds_Ratio","Fold_Enrichment","PValue","FDR","Genes"
"GO:0016344~meiotic chromosome movement towards spindle pole",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"10097"
"GO:0060334~regulation of type II interferon-mediated signaling pathway",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"11140"
"GO:0046496~nicotinamide nucleotide metabolic process",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"55739"
"GO:0035685~helper T cell diapedesis",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"1399"
"GO:0098987~regulation of modification of synapse structure, modulating synaptic transmission",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"3799"
"GO:0003189~aortic valve formation",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"387"
"GO:0070206~protein trimerization",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"351"
"GO:1903523~negative regulation of blood circulation",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"351"
"GO:0035364~thymine transport",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"2030"
"GO:0097111~endoplasmic reticulum-Golgi intermediate compartment organization",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"55014"
"GO:0160069~surfactant secretion",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"9725"
"GO:0090135~actin filament branching",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"57175"
"GO:0090322~regulation of superoxide metabolic process",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"6464"
"GO:1903006~positive regulation of protein K63-linked deubiquitination",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"29997"
"GO:1904908~negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"546"
"GO:1904562~phosphatidylinositol 5-phosphate metabolic process",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"8897"
"GO:0048160~primary follicle stage",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"91746"
"GO:0000961~negative regulation of mitochondrial RNA catabolic process",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"10128"
"GO:1905607~negative regulation of presynapse assembly",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"351"
"GO:0010360~negative regulation of anion channel activity",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"57120"
"GO:0097498~endothelial tube lumen extension",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"387"
"GO:1902766~skeletal muscle satellite cell migration",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"387"
"GO:0007161~calcium-independent cell-matrix adhesion",109.323274484268,54.5441988950276,0.00049538857092307,0.0280457724342952,"2335, 5310"
"GO:1903381~regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"351"
"GO:1902856~negative regulation of non-motile cilium assembly",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"4134"
"GO:1905035~negative regulation of antifungal innate immune response",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"9958"
"GO:0110051~metabolite repair",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"55739"
"GO:0086092~regulation of the force of heart contraction by cardiac conduction",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"6548"
"GO:1903553~positive regulation of extracellular exosome assembly",109.323274484268,54.5441988950276,0.00049538857092307,0.0280457724342952,"10015, 6386"
"GO:0070489~T cell aggregation",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"4478"
"GO:0070070~proton-transporting V-type ATPase complex assembly",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"90809"
"GO:0046511~sphinganine biosynthetic process",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"10558"
"GO:1902238~regulation of intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"9958"
"GO:0033206~meiotic cytokinesis",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"10097"
"GO:0097734~extracellular exosome biogenesis",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"10015"
"GO:2000194~regulation of female gonad development",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"3643"
"GO:1990173~protein localization to nucleoplasm",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"29997"
"GO:0006991~response to sterol depletion",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"90809"
"GO:0090183~regulation of kidney development",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"648"
"GO:0031583~phospholipase D-activating G protein-coupled receptor signaling pathway",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"351"
"GO:1905898~positive regulation of response to endoplasmic reticulum stress",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"351"
"GO:0051446~positive regulation of meiotic cell cycle",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"3643"
"GO:0035128~post-embryonic forelimb morphogenesis",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"546"
"GO:1904082~pyrimidine nucleobase transmembrane transport",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"2030"
"GO:0016482~cytosolic transport",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"10097"
"GO:0031022~nuclear migration along microfilament",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"25777"
"GO:0006065~UDP-glucuronate biosynthetic process",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"7360"
"GO:0006529~asparagine biosynthetic process",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"54529"
"GO:0004776~succinate-CoA ligase (GDP-forming) activity",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"8801"
"GO:0000033~alpha-1,3-mannosyltransferase activity",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"85365"
"GO:0034988~Fc-gamma receptor I complex binding",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"2316"
"GO:0140842~RNA polymerase II C-terminal domain S5 O-GlcNAc transferase activity",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"8473"
"GO:0004066~asparagine synthase (glutamine-hydrolyzing) activity",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"54529"
"GO:0016671~oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"54431"
"GO:0004609~phosphatidylserine decarboxylase activity",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"23761"
"GO:0090560~2-(3-amino-3-carboxypropyl)histidine synthase activity",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"1801"
"GO:0071567~deUFMylase activity",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"55325"
"GO:0034597~phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"90809"
"GO:0045309~protein phosphorylated amino acid binding",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"8945"
"GO:0140843~RNA polymerase II C-terminal domain S7 O-GlcNAc transferase activity",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"8473"
"GO:0004906~type II interferon receptor activity",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"3460"
"GO:0005137~interleukin-5 receptor binding",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"6386"
"R-HSA-9670621~Defective Inhibition of DNA Recombination at Telomere",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"546"
"R-HSA-9670613~Defective Inhibition of DNA Recombination at Telomere Due to DAXX Mutations",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"546"
"R-HSA-9006821~Alternative Lengthening of Telomeres (ALT)",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"546"
"R-HSA-211736~Stimulation of the cell death response by PAK-2p34",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"5062"
"R-HSA-9673013~Diseases of Telomere Maintenance",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"546"
"R-HSA-9670615~Defective Inhibition of DNA Recombination at Telomere Due to ATRX Mutations",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"546"
"KW-0061~Asparagine biosynthesis",108.697145017261,54.5441988950276,0.0182501837652107,0.161038086706163,"54529"
"GO:0160040~mitocytosis",72.6959754721349,43.6353591160221,0.000820664340403648,0.0357546912853606,"3799, 5310"
"GO:0140444~cytoskeleton-nuclear membrane anchor activity",72.6959754721349,43.6353591160221,0.000820664340403648,0.0357546912853606,"23353, 25777"
"R-HSA-9013425~RHOT1 GTPase cycle",72.6959754721349,43.6353591160221,0.000820664340403648,0.0357546912853606,"22906, 55288"
"REACTOME_RHOT1_GTPASE_CYCLE",72.6959754721349,43.6353591160221,0.000820664340403648,0.0357546912853606,"22906, 55288"
"GOBP_MIGRACYTOSIS",72.6959754721349,43.6353591160221,0.000820664340403648,0.0357546912853606,"3799, 5310"
"GOBP_MODULATION_OF_MICROTUBULE_CYTOSKELETON_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION",72.6959754721349,43.6353591160221,0.000820664340403648,0.0357546912853606,"23353, 25777"
"GOBP_NUCLEAR_MIGRATION_ALONG_MICROTUBULE",72.6959754721349,43.6353591160221,0.000820664340403648,0.0357546912853606,"23353, 25777"
"GOMF_CYTOSKELETON_NUCLEAR_MEMBRANE_ANCHOR_ACTIVITY",72.6959754721349,43.6353591160221,0.000820664340403648,0.0357546912853606,"23353, 25777"
"GO:0061430~bone trabecula morphogenesis",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"387"
"GO:0072111~cell proliferation involved in kidney development",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"201163"
"GO:0010604~positive regulation of macromolecule metabolic process",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"3551"
"GO:0051563~smooth endoplasmic reticulum calcium ion homeostasis",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"351"
"GO:0006011~UDP-alpha-D-glucose metabolic process",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"7360"
"GO:0019046~release from viral latency",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"3725"
"GO:0039535~regulation of RIG-I signaling pathway",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"29997"
"GO:1903940~negative regulation of TORC2 signaling",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"6198"
"GO:1903791~uracil transmembrane transport",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"2030"
"GO:0071672~negative regulation of smooth muscle cell chemotaxis",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"57175"
"GO:0141137~positive regulation of gene expression, epigenetic",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"351"
"GO:0072164~mesonephric tubule development",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"5310"
"GO:0035794~positive regulation of mitochondrial membrane permeability",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"6548"
"GO:1905049~negative regulation of metallopeptidase activity",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"7077"
"GO:0036303~lymph vessel morphogenesis",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"5310"
"GO:0021849~neuroblast division in subventricular zone",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"8650"
"GO:0016476~regulation of embryonic cell shape",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"989"
"GO:0048669~collateral sprouting in absence of injury",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"351"
"GO:0090042~tubulin deacetylation",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"2316"
"GO:0060193~positive regulation of lipase activity",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"387"
"GO:0098749~cerebellar neuron development",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"1399"
"GO:1900221~regulation of amyloid-beta clearance",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"351"
"GO:0150032~positive regulation of protein localization to lysosome",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"55004"
"GO:0015858~nucleoside transport",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"2030"
"GO:0014878~response to electrical stimulus involved in regulation of muscle adaptation",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"6198"
"GO:0150102~negative regulation of monocyte activation",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"2335"
"GO:1902463~protein localization to cell leading edge",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"57175"
"GO:0050867~positive regulation of cell activation",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"351"
"GO:0160093~chordate pharynx development",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"1399"
"GO:0033144~negative regulation of intracellular steroid hormone receptor signaling pathway",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"387"
"GO:0051012~microtubule sliding",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"4134"
"GO:0032484~Ral protein signal transduction",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"57148"
"GO:1904472~positive regulation of endothelin production",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"351"
"GO:0043366~beta selection",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"387"
"GO:0072237~metanephric proximal tubule development",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"5310"
"GO:0071211~protein targeting to vacuole involved in autophagy",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"57154"
"GO:0021903~rostrocaudal neural tube patterning",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"648"
"GO:0033688~regulation of osteoblast proliferation",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"387"
"GO:0043201~response to L-leucine",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"6198"
"GO:1903551~regulation of extracellular exosome assembly",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"10015"
"GO:1904237~positive regulation of substrate-dependent cell migration, cell attachment to substrate",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"2335"
"GO:0033132~negative regulation of glucokinase activity",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"90007"
"GO:0015211~purine nucleoside transmembrane transporter activity",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"2030"
"GO:0071535~RING-like zinc finger domain binding",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"648"
"GO:0031871~proteinase activated receptor binding",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"10015"
"GO:0097363~protein O-acetylglucosaminyltransferase activity",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"8473"
"GO:0030549~acetylcholine receptor activator activity",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"351"
"GO:0008384~IkappaB kinase activity",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"3551"
"GO:0015210~uracil transmembrane transporter activity",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"2030"
"GO:0140951~histone H3K27 trimethyltransferase activity",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"2145"
"R-HSA-5627083~RHO GTPases regulate CFTR trafficking",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"57120"
"R-HSA-5602636~IKBKB deficiency causes SCID",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"3551"
"R-HSA-5603027~IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR)",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"3551"
"R-HSA-211728~Regulation of PAK-2p34 activity by PS-GAP/RHG10",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"5062"
"TDRD3_TARGET_GENES",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"6198"
"HP_BICONVEX_VERTEBRAL_BODIES",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"2335"
"HP_INCREASED_HEPATOCELLULAR_LIPID_DROPLETS",54.2190311629078,36.3627992633517,0.0272506759264068,0.195361162468849,"10128"
"GO:0047497~mitochondrion transport along microtubule",46.9862410739287,32.7265193370166,8.67118112461675e-05,0.0108925539569043,"10128, 3799, 55288"
"GO:0043297~apical junction assembly",43.6335914031258,31.1681136543015,0.00170267696338703,0.0568829642245966,"387, 7414"
"GOBP_CELL_MOTILITY_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION",43.6335914031258,31.1681136543015,0.00170267696338703,0.0568829642245966,"23353, 25777"
"GOBP_EXTRACELLULAR_EXOSOME_ASSEMBLY",43.6335914031258,31.1681136543015,0.00170267696338703,0.0568829642245966,"10015, 6386"
"GO:1904022~positive regulation of G protein-coupled receptor internalization",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"351"
"GO:0098698~postsynaptic specialization assembly",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"1399"
"GO:0015851~nucleobase transport",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"2030"
"GO:0010499~proteasomal ubiquitin-independent protein catabolic process",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"90007"
"GO:0048639~positive regulation of developmental growth",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"3643"
"GO:0071635~negative regulation of transforming growth factor beta production",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"2335"
"GO:0071596~ubiquitin-dependent protein catabolic process via the N-end rule pathway",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"130507"
"GO:2000401~regulation of lymphocyte migration",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"4478"
"GO:0014005~microglia development",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"351"
"GO:0055096~low-density lipoprotein particle mediated signaling",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"351"
"GO:0150003~regulation of spontaneous synaptic transmission",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"351"
"GO:1905906~regulation of amyloid fibril formation",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"351"
"GO:1901837~negative regulation of transcription of nucleolar large rRNA by RNA polymerase I",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"29997"
"GO:1903347~negative regulation of bicellular tight junction assembly",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"3551"
"GO:0002265~astrocyte activation involved in immune response",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"351"
"GO:0071864~positive regulation of cell proliferation in bone marrow",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"6464"
"GO:0072709~cellular response to sorbitol",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"5606"
"GO:0008088~axo-dendritic transport",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"351"
"GO:1900045~negative regulation of protein K63-linked ubiquitination",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"80254"
"GO:0035340~inosine transport",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"2030"
"GO:0051580~regulation of neurotransmitter uptake",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"351"
"GO:1904878~negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"130507"
"GO:1990168~protein K33-linked deubiquitination",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"54764"
"GO:1904591~positive regulation of protein import",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"351"
"GO:1903716~guanine transmembrane transport",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"2030"
"GO:1990167~protein K27-linked deubiquitination",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"9958"
"GO:0061753~substrate localization to autophagosome",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"57154"
"GO:1904313~response to methamphetamine hydrochloride",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"6198"
"GO:2000973~regulation of pro-B cell differentiation",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"201163"
"GO:0036416~tRNA stabilization",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"6050"
"GO:1905672~negative regulation of lysosome organization",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"201163"
"GO:0097368~establishment of Sertoli cell barrier",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"2316"
"GO:1903444~negative regulation of brown fat cell differentiation",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"201163"
"GO:1990048~anterograde neuronal dense core vesicle transport",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"3799"
"GO:0180011~cytosolic mRNA polyadenylation",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"351"
"GO:0046886~positive regulation of hormone biosynthetic process",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"405"
"GO:1903378~positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"4170"
"GO:0000915~actomyosin contractile ring assembly",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"10015"
"GO:1901874~negative regulation of post-translational protein modification",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"201163"
"GO:0015847~putrescine transport",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"79572"
"GO:0010565~regulation of ketone metabolic process",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"9612"
"GO:1903051~negative regulation of proteolysis involved in protein catabolic process",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"55325"
"GO:0015861~cytidine transport",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"2030"
"GO:0021943~formation of radial glial scaffolds",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"2316"
"GO:0051124~synaptic assembly at neuromuscular junction",36.1772343583132,27.2720994475138,0.0361691050449015,0.206303088627268,"351"
